ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Tenure_Days,TotalSpend,Education_Level,Income_log,TotalSpend_log,Cluster,Segment_Name
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,61,21,90,4,10.903181493116058,4.51085950651685,1,Premium Customers
8268,1961,PhD,Married,51373.0,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,53,353,404,5,,6.003887067106539,3,High-Value Loyalists
11051,1956,PhD,Together,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,58,50,661,5,11.256444857795005,6.495265555937008,3,High-Value Loyalists
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,62,272,463,3,11.050874132231819,6.139884552226255,3,High-Value Loyalists
433,1958,Master,Other,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,56,476,632,4,11.02405700855628,6.450470422144176,3,High-Value Loyalists
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,45,139,725,3,11.204346566805462,6.587550014824796,2,Family Focused
1295,1963,Graduation,Married,51373.0,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,51,322,725,3,,6.587550014824796,3,High-Value Loyalists
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,50,319,279,5,10.63470093390253,5.634789603169249,1,Premium Customers
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,47,469,1482,5,11.050604250263852,7.301822342137932,2,Family Focused
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,38,690,29,1,9.164191715950203,3.4011973816621555,0,Budget Shoppers
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,55,357,106,5,10.427120807321092,4.672828834461906,1,Premium Customers
7660,1973,PhD,Other,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,41,41,49,5,10.487405632994516,3.912023005428146,1,Premium Customers
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,49,336,38,5,10.516562858330515,3.6635616461296463,1,Premium Customers
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,22,618,2077,4,11.438848261573913,7.639161171659173,2,Family Focused
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,38,227,1053,4,11.083756630162828,6.960347729101308,3,High-Value Loyalists
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,52,436,1385,3,11.363404053526633,7.234177179749849,2,Family Focused
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,40,305,871,5,11.132440732922605,6.77078942390898,3,High-Value Loyalists
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,26,467,312,3,10.642659171407352,5.746203190540153,0,Budget Shoppers
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,38,619,877,3,10.998928150038603,6.777646593635117,3,High-Value Loyalists
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,39,609,68,3,10.084057576291276,4.23410650459726,0,Budget Shoppers
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,33,305,22,3,10.559659496971179,3.1354942159291497,0,Budget Shoppers
5885,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,41,676,211,2,10.482597797038709,5.356586274672012,1,Premium Customers
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,48,8,127,4,10.811867073138947,4.852030263919617,1,Premium Customers
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,61,66,459,4,10.991291642487635,6.131226489483141,3,High-Value Loyalists
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,45,114,460,3,11.093584531326416,6.133398042996649,3,High-Value Loyalists
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,42,562,429,2,10.743868690309933,6.063785208687608,3,High-Value Loyalists
92,1988,Graduation,Other,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,26,48,89,3,10.439308182191418,4.499809670330265,0,Budget Shoppers
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,62,628,1021,5,11.018809454767185,6.92951677076365,3,High-Value Loyalists
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,65,495,1381,3,11.147253021804348,7.231287004327616,3,High-Value Loyalists
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,56,356,306,3,10.81913807952286,5.726847747587197,1,Premium Customers
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,36,290,18,3,11.005427631296913,2.9444389791664403,1,Premium Customers
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,37,255,162,3,10.921901565875125,5.093750200806762,1,Premium Customers
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,59,313,1231,3,11.29374903421713,7.116394144093465,2,Family Focused
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,56,363,13,4,10.326268538409524,2.6390573296152584,1,Premium Customers
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,69,601,1706,5,11.161337560080053,7.442492722794441,3,High-Value Loyalists
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,30,175,121,3,10.053156777054832,4.804021044733257,0,Budget Shoppers
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,39,424,1293,5,11.214061103115878,7.165493475060845,2,Family Focused
8475,1973,PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,41,120,1608,5,11.965554018031874,7.3833681469923835,2,Family Focused
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,48,228,88,3,10.680125336095056,4.48863636973214,1,Premium Customers
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,61,223,421,3,11.04375348980435,6.045005314036012,3,High-Value Loyalists
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,55,305,259,3,10.8653824262153,5.560681631015528,1,Premium Customers
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,26,239,1117,3,11.11173122371271,7.0192966537150445,2,Family Focused
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,57,124,89,3,10.169384032915987,4.499809670330265,1,Premium Customers
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,49,69,36,3,10.4180163112265,3.6109179126442243,1,Premium Customers
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,32,351,57,3,10.265314203614462,4.060443010546419,0,Budget Shoppers
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,44,69,148,3,10.828698381784841,5.003946305945459,0,Budget Shoppers
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,55,150,93,5,10.888146961128207,4.543294782270004,1,Premium Customers
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,47,86,119,3,10.860440266129173,4.787491742782046,1,Premium Customers
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,39,655,1835,5,11.295117653245537,7.515344571180436,2,Family Focused
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,66,560,1318,5,11.336641644308504,7.1846291527173145,2,Family Focused
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,44,37,45,5,10.567566310598727,3.828641396489095,1,Premium Customers
10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,55,5,10,3,10.552839573096401,2.3978952727983707,1,Premium Customers
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,63,210,978,2,11.270828425738932,6.88653164253051,2,Family Focused
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,38,49,191,5,10.852264835444583,5.2574953720277815,1,Premium Customers
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,26,50,57,2,9.695786647402777,4.060443010546419,0,Budget Shoppers
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,68,274,1033,4,11.109997136514034,6.9411900550683745,3,High-Value Loyalists
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,30,158,66,4,10.324760390849805,4.204692619390966,0,Budget Shoppers
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,53,14,43,1,10.248848736574587,3.784189633918261,0,Budget Shoppers
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,31,571,50,3,10.137452342481922,3.9318256327243257,0,Budget Shoppers
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,44,113,39,5,10.38294634055262,3.6888794541139363,1,Premium Customers
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,48,331,608,3,11.023323027655763,6.411818267709897,3,High-Value Loyalists
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,38,467,1581,3,11.212752370173659,7.366445148327599,2,Family Focused
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,491,68,5,10.731165626053679,4.23410650459726,1,Premium Customers
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,36,658,80,1,10.121940118362215,4.394449154672439,0,Budget Shoppers
5602,1989,PhD,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,25,408,1282,5,11.11205976335696,7.1569563646156364,2,Family Focused
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,26,395,91,3,10.568055201212758,4.5217885770490405,0,Budget Shoppers
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,41,496,315,3,10.842498220846531,5.755742213586912,1,Premium Customers
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,37,182,31,3,10.353097129628477,3.4657359027997265,1,Premium Customers
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,34,47,834,4,11.151410254389267,6.727431724850855,3,High-Value Loyalists
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,60,283,1600,3,11.290631552610597,7.3783837129967145,2,Family Focused
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,60,528,1270,3,11.370428285241672,7.147559271189454,2,Family Focused
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,41,90,263,5,10.754813005557924,5.575949103146316,1,Premium Customers
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,62,0,535,3,11.143932102757024,6.284134161070802,3,High-Value Loyalists
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,46,202,1295,3,11.237474947782342,7.16703787691222,2,Family Focused
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,36,258,1150,3,11.061845645601192,7.048386408721883,3,High-Value Loyalists
2798,1977,PhD,Together,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,37,604,1240,5,11.534305279225467,7.123672785204607,2,Family Focused
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,49,347,38,5,10.612458868442959,3.6635616461296463,1,Premium Customers
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,30,596,35,4,9.846440897156853,3.58351893845611,0,Budget Shoppers
5176,1988,Graduation,Together,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,26,203,53,3,10.295698544965877,3.9889840465642745,0,Budget Shoppers
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,51,412,293,4,10.793885952444333,5.683579767338681,1,Premium Customers
868,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,48,21,65,3,10.709851805031679,4.189654742026425,1,Premium Customers
380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,60,657,1804,3,11.074389494551175,7.498315870766981,3,High-Value Loyalists
2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,58,455,241,3,10.73852484409569,5.488937726156687,1,Premium Customers
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,60,103,1101,3,11.264117891900502,7.004881989712859,2,Family Focused
6927,1968,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,46,632,264,5,10.700499130126362,5.579729825986222,1,Premium Customers
2877,1974,Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,40,524,541,4,10.736722709272957,6.295266001439646,3,High-Value Loyalists
0,1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,29,421,1198,3,11.169758871056288,7.089243155027514,2,Family Focused
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,37,89,482,3,10.632098397371642,6.180016653652572,0,Budget Shoppers
7264,1978,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,36,48,17,2,10.862761142582137,2.8903717578961645,0,Budget Shoppers
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,66,226,1615,4,11.336080882134516,7.38770923908104,2,Family Focused
1377,1954,Master,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,60,302,285,4,10.704412325269505,5.655991810819852,1,Premium Customers
454,1980,Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,34,592,1135,3,11.149211519571827,7.035268599281097,3,High-Value Loyalists
1755,1988,2n Cycle,Together,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,26,79,114,2,10.718962979171467,4.74493212836325,0,Budget Shoppers
2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,45,227,1047,3,11.190803765071477,6.954638864880987,2,Family Focused
4785,1970,PhD,Together,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,44,76,714,5,11.25961905400853,6.5722825426940075,3,High-Value Loyalists
9076,1980,PhD,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,34,540,185,5,10.333092274830772,5.225746673713202,0,Budget Shoppers
7079,1962,Graduation,Divorced,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,52,659,1245,3,11.064886829303003,7.1276936993473985,3,High-Value Loyalists
4653,1978,Graduation,Together,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,36,460,189,3,10.645710570742667,5.247024072160486,0,Budget Shoppers
7375,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,38,612,576,3,10.846809623461313,6.3578422665081,3,High-Value Loyalists
709,1952,Graduation,Divorced,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,62,567,1103,3,10.850074678641633,7.00669522683704,3,High-Value Loyalists
460,1972,PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,42,690,1753,5,11.288919041488882,7.469654172932128,2,Family Focused
3726,1986,PhD,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,28,133,17,5,10.443512690706546,2.8903717578961645,0,Budget Shoppers
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,48,466,433,3,10.520590271772301,6.073044534100405,3,High-Value Loyalists
5341,1962,2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,52,540,1588,2,11.314181800479554,7.370860166536716,2,Family Focused
1606,1971,Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,43,410,22,3,10.560774367644997,3.1354942159291497,0,Budget Shoppers
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,63,74,19,3,9.618069581737414,2.995732273553991,1,Premium Customers
3233,1965,PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,49,463,1117,5,11.04685010994231,7.0192966537150445,3,High-Value Loyalists
89,1975,2n Cycle,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,39,202,69,2,10.008432982057622,4.248495242049359,0,Budget Shoppers
2936,1982,Master,Together,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,32,207,23,4,10.071625664813608,3.1780538303479458,0,Budget Shoppers
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,56,268,605,5,11.286802479547019,6.406879986069314,3,High-Value Loyalists
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,41,185,57,3,8.922791623969637,4.060443010546419,0,Budget Shoppers
313,1968,Graduation,Widow,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,46,244,2088,3,11.204441866489002,7.644440761556566,2,Family Focused
9940,1958,Graduation,Together,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,56,553,1009,3,11.081557762538953,6.917705609835305,2,Family Focused
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,43,333,26,3,10.034735089145801,3.295836866004329,0,Budget Shoppers
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,24,213,1627,3,11.207595242668072,7.395107546562485,2,Family Focused
6439,1958,Graduation,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,56,681,1102,3,11.019857896125941,7.005789019253503,3,High-Value Loyalists
7411,1964,PhD,Married,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,50,24,17,5,10.363661781116345,2.8903717578961645,1,Premium Customers
2176,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,42,405,1690,3,11.291467991427675,7.43307534889858,2,Family Focused
9265,1953,Graduation,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,61,536,1390,3,11.225616656180232,7.237778191923443,3,High-Value Loyalists
8867,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,26,667,2126,5,11.120578930855121,7.6624678152002375,2,Family Focused
8932,1969,Master,Together,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,45,608,1531,4,11.084861924943842,7.3343293503005365,2,Family Focused
10236,1975,Master,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,39,286,64,4,10.346922591895922,4.174387269895637,0,Budget Shoppers
6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,29,245,26,3,10.306917257282223,3.295836866004329,0,Budget Shoppers
10089,1974,Graduation,Divorced,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,40,450,1112,3,11.539499233905259,7.014814351275545,2,Family Focused
2227,1958,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,56,645,210,2,10.184560331647974,5.351858133476067,1,Premium Customers
10992,1967,Graduation,Together,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,47,669,1148,3,11.234573068759179,7.046647277848756,3,High-Value Loyalists
5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,40,624,33,5,10.338511462885837,3.5263605246161616,0,Budget Shoppers
309,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,53,621,1101,5,11.056319682406446,7.004881989712859,3,High-Value Loyalists
3406,1964,Graduation,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,50,615,322,3,10.73617926053397,5.777652323222656,1,Premium Customers
